dew_point,temperature,relative_humidity,wind_direction,wind_speed,solar_radiation,visibility_meters,Time,fog_category,pressure_altimeter_mb
21.0,25.0,78.48,280.0,6.0,745.56,9994.0014,2022-09-06 09:30:00,NSR,1012.8692490000001
20.0,26.0,69.52,280.0,3.0,811.35,9994.0014,2022-09-06 10:00:00,NSR,1012.8692490000001
21.0,27.0,69.71,270.0,3.0,877.14,9994.0014,2022-09-06 10:30:00,NSR,1012.8692490000001
21.0,27.0,69.71,255.0,2.0,910.425,9994.0014,2022-09-06 11:00:00,NSR,1012.8692490000001
20.0,28.0,61.81,240.0,5.0,943.71,9994.0014,2022-09-06 11:30:00,NSR,1011.853332
21.0,28.0,65.74,270.0,4.0,933.525,9994.0014,2022-09-06 12:00:00,NSR,1011.853332
20.0,28.0,61.81,230.0,7.0,923.34,9994.0014,2022-09-06 12:30:00,NSR,1011.853332
19.0,28.0,58.08,230.0,6.0,849.13,9994.0014,2022-09-06 13:00:00,NSR,1010.8374150000001
19.0,29.0,54.8,245.0,2.0,774.92,9994.0014,2022-09-06 13:30:00,NSR,1010.160137
19.0,29.0,54.8,260.0,6.0,669.54,9994.0014,2022-09-06 14:00:00,NSR,1010.160137
19.0,29.0,54.8,240.0,5.0,564.16,9994.0014,2022-09-06 14:30:00,NSR,1009.14422
20.0,30.0,55.04,210.0,6.0,406.86,9994.0014,2022-09-06 15:00:00,NSR,1009.14422
20.0,30.0,55.04,260.0,7.0,249.56,6002.838199999999,2022-09-06 15:30:00,NSR,1008.128303
21.0,28.0,65.74,220.0,6.0,173.63,6002.838199999999,2022-09-06 16:00:00,NSR,1008.128303
20.0,27.0,65.54,140.0,2.0,97.7,5005.0473999999995,2022-09-06 16:30:00,HZ,1009.14422
22.0,23.0,94.1,60.0,14.0,62.09,5005.0473999999995,2022-09-06 17:00:00,HZ,1009.14422
21.0,23.0,88.51,20.0,9.0,26.48,5005.0473999999995,2022-09-06 17:30:00,HZ,1009.14422
21.0,23.0,88.51,10.0,9.0,13.24,6002.838199999999,2022-09-06 18:00:00,NSR,1010.160137
21.0,23.0,88.51,330.0,8.0,0.0,6002.838199999999,2022-09-06 18:30:00,NSR,1010.160137
22.0,23.0,94.1,50.0,5.0,0.0,6002.838199999999,2022-09-06 19:00:00,NSR,1010.160137
22.0,23.0,94.1,100.0,5.0,0.0,6002.838199999999,2022-09-06 19:30:00,NSR,1010.8374150000001
22.0,23.0,94.1,170.0,5.0,0.0,6002.838199999999,2022-09-06 20:00:00,NSR,1011.853332
22.0,23.0,94.1,210.0,6.0,0.0,6002.838199999999,2022-09-06 20:30:00,NSR,1011.853332
21.0,23.0,88.51,200.0,5.0,0.0,6002.838199999999,2022-09-06 21:00:00,NSR,1012.8692490000001
21.0,23.0,88.51,220.0,5.0,0.0,6002.838199999999,2022-09-06 21:30:00,NSR,1012.8692490000001
22.0,22.0,100.0,210.0,5.0,0.0,6002.838199999999,2022-09-06 22:00:00,NSR,1012.8692490000001
22.0,22.0,100.0,200.0,10.0,0.0,2993.3724,2022-09-06 22:30:00,BR,1012.8692490000001
22.0,22.0,100.0,210.0,7.0,0.0,2993.3724,2022-09-06 23:00:00,BR,1012.8692490000001
22.0,22.0,100.0,220.0,7.0,0.0,4007.2566,2022-09-06 23:30:00,HZ,1012.8692490000001
22.0,22.0,100.0,210.0,5.0,0.0,4007.2566,2022-09-07 00:00:00,HZ,1012.8692490000001
21.0,21.0,100.0,220.0,5.0,0.0,4007.2566,2022-09-07 00:30:00,HZ,1012.8692490000001
21.0,21.0,100.0,210.0,3.0,0.0,1995.5816,2022-09-07 01:00:00,MIFG,1011.853332
21.0,21.0,100.0,260.0,5.0,0.0,2993.3724,2022-09-07 01:30:00,BR,1011.853332
21.0,21.0,100.0,290.0,4.0,0.0,2993.3724,2022-09-07 02:00:00,BR,1010.8374150000001
21.0,21.0,100.0,280.0,6.0,0.0,4007.2566,2022-09-07 02:30:00,HZ,1010.8374150000001
21.0,21.0,100.0,290.0,6.0,0.0,5005.0473999999995,2022-09-07 03:00:00,HZ,1010.160137
21.0,21.0,100.0,280.0,7.0,0.0,6002.838199999999,2022-09-07 03:30:00,NSR,1010.160137
21.0,21.0,100.0,270.0,8.0,0.0,6002.838199999999,2022-09-07 04:00:00,NSR,1010.160137
21.0,21.0,100.0,280.0,6.0,0.0,6002.838199999999,2022-09-07 04:30:00,NSR,1010.160137
21.0,21.0,100.0,260.0,6.0,2.895,6002.838199999999,2022-09-07 05:00:00,NSR,1010.8374150000001
21.0,21.0,100.0,250.0,5.0,5.79,6002.838199999999,2022-09-07 05:30:00,NSR,1010.8374150000001
21.0,21.0,100.0,280.0,5.0,38.69,5005.0473999999995,2022-09-07 06:00:00,HZ,1010.8374150000001
21.0,21.0,100.0,290.0,6.0,71.59,6002.838199999999,2022-09-07 06:30:00,NSR,1011.853332
21.0,21.0,100.0,280.0,7.0,136.985,6002.838199999999,2022-09-07 07:00:00,NSR,1011.853332
21.0,21.0,100.0,280.0,5.0,202.38,6002.838199999999,2022-09-07 07:30:00,NSR,1011.853332
21.0,21.0,100.0,260.0,5.0,279.04,6002.838199999999,2022-09-07 08:00:00,NSR,1012.8692490000001
22.0,23.0,94.1,260.0,5.0,355.7,6002.838199999999,2022-09-07 08:30:00,NSR,1012.8692490000001
22.0,23.0,94.1,240.0,6.0,434.28,6002.838199999999,2022-09-07 09:00:00,NSR,1012.8692490000001
22.0,23.0,94.1,240.0,4.0,512.86,6002.838199999999,2022-09-07 09:30:00,NSR,1012.8692490000001
21.0,23.0,88.51,230.0,6.0,573.385,7998.419799999999,2022-09-07 10:00:00,NSR,1012.8692490000001
21.0,24.0,83.32,230.0,5.0,633.91,7998.419799999999,2022-09-07 10:30:00,NSR,1012.8692490000001
21.0,24.0,83.32,250.0,10.0,637.23,9994.0014,2022-09-07 11:00:00,NSR,1012.8692490000001
20.0,25.0,73.78,250.0,8.0,640.55,9994.0014,2022-09-07 11:30:00,NSR,1012.8692490000001
20.0,25.0,73.78,260.0,10.0,647.73,9994.0014,2022-09-07 12:00:00,NSR,1011.853332
20.0,26.0,69.52,240.0,7.0,654.91,9994.0014,2022-09-07 12:30:00,NSR,1011.853332
20.0,26.0,69.52,250.0,7.0,620.5,9994.0014,2022-09-07 13:00:00,NSR,1010.8374150000001
20.0,26.0,69.52,260.0,6.0,586.09,9994.0014,2022-09-07 13:30:00,NSR,1010.8374150000001
21.0,26.0,73.95,240.0,4.0,487.775,9994.0014,2022-09-07 14:00:00,NSR,1010.8374150000001
20.0,26.0,69.52,230.0,4.0,389.46,9994.0014,2022-09-07 14:30:00,NSR,1010.160137
21.0,26.0,73.95,230.0,5.0,251.49,9994.0014,2022-09-07 15:00:00,NSR,1009.14422
21.0,26.0,73.95,250.0,5.0,113.52,9994.0014,2022-09-07 15:30:00,NSR,1009.14422
21.0,25.0,78.48,210.0,4.0,83.09,9994.0014,2022-09-07 16:00:00,NSR,1009.14422
21.0,25.0,78.48,200.0,4.0,52.66,9994.0014,2022-09-07 16:30:00,NSR,1010.160137
21.0,24.0,83.32,220.0,4.0,36.365,9994.0014,2022-09-07 17:00:00,NSR,1010.160137
21.0,24.0,83.32,210.0,4.0,20.07,9994.0014,2022-09-07 17:30:00,NSR,1010.160137
21.0,24.0,83.32,240.0,1.0,10.035,9994.0014,2022-09-07 18:00:00,NSR,1010.160137
21.0,23.0,88.51,270.0,6.0,0.0,7998.419799999999,2022-09-07 18:30:00,NSR,1010.8374150000001
20.0,22.0,88.43,250.0,11.0,0.0,6002.838199999999,2022-09-07 19:00:00,NSR,1010.8374150000001
21.0,22.0,94.06,230.0,11.0,0.0,6002.838199999999,2022-09-07 19:30:00,NSR,1011.853332
21.0,22.0,94.06,240.0,9.0,0.0,6002.838199999999,2022-09-07 20:00:00,NSR,1012.8692490000001
22.0,22.0,100.0,230.0,5.0,0.0,6002.838199999999,2022-09-07 20:30:00,NSR,1012.8692490000001
22.0,22.0,100.0,240.0,4.0,0.0,6002.838199999999,2022-09-07 21:00:00,NSR,1012.8692490000001
22.0,22.0,100.0,230.0,5.0,0.0,6002.838199999999,2022-09-07 21:30:00,NSR,1013.885166
22.0,22.0,100.0,250.0,6.0,0.0,6002.838199999999,2022-09-07 22:00:00,NSR,1013.885166
22.0,22.0,100.0,240.0,7.0,0.0,6002.838199999999,2022-09-07 22:30:00,NSR,1013.885166
22.0,22.0,100.0,230.0,9.0,0.0,4007.2566,2022-09-07 23:00:00,HZ,1013.885166
22.0,22.0,100.0,230.0,11.0,0.0,4007.2566,2022-09-07 23:30:00,HZ,1012.8692490000001
21.0,21.0,100.0,240.0,10.0,0.0,4007.2566,2022-09-08 00:00:00,HZ,1012.8692490000001
21.0,21.0,100.0,240.0,7.0,0.0,6002.838199999999,2022-09-08 00:30:00,NSR,1012.8692490000001
21.0,21.0,100.0,0.0,0.0,0.0,6002.838199999999,2022-09-08 01:00:00,NSR,1012.8692490000001
21.0,21.0,100.0,80.0,2.0,0.0,6002.838199999999,2022-09-08 01:30:00,NSR,1011.853332
21.0,21.0,100.0,160.0,2.0,0.0,6002.838199999999,2022-09-08 02:00:00,NSR,1011.853332
21.0,21.0,100.0,240.0,7.0,0.0,6002.838199999999,2022-09-08 02:30:00,NSR,1010.8374150000001
21.0,21.0,100.0,250.0,10.0,0.0,6002.838199999999,2022-09-08 03:00:00,NSR,1010.8374150000001
21.0,21.0,100.0,250.0,6.0,0.0,6002.838199999999,2022-09-08 03:30:00,NSR,1010.8374150000001
21.0,21.0,100.0,250.0,1.0,0.0,6002.838199999999,2022-09-08 04:00:00,NSR,1010.8374150000001
21.0,21.0,100.0,250.0,3.0,0.0,6002.838199999999,2022-09-08 04:30:00,NSR,1010.8374150000001
21.0,21.0,100.0,250.0,7.0,3.025,6002.838199999999,2022-09-08 05:00:00,NSR,1010.8374150000001
21.0,21.0,100.0,250.0,10.0,6.05,6002.838199999999,2022-09-08 05:30:00,NSR,1010.8374150000001
21.0,21.0,100.0,250.0,6.0,31.945,6002.838199999999,2022-09-08 06:00:00,NSR,1010.8374150000001
21.0,21.0,100.0,255.0,0.0,57.84,6002.838199999999,2022-09-08 06:30:00,NSR,1011.853332
21.0,21.0,100.0,260.0,1.0,127.325,6002.838199999999,2022-09-08 07:00:00,NSR,1011.853332
21.0,21.0,100.0,265.0,2.0,196.81,6002.838199999999,2022-09-08 07:30:00,NSR,1011.853332
21.0,22.0,94.06,270.0,7.0,271.73,6002.838199999999,2022-09-08 08:00:00,NSR,1011.853332
21.0,22.0,94.06,280.0,8.0,346.65,6002.838199999999,2022-09-08 08:30:00,NSR,1011.853332
21.0,23.0,88.51,270.0,9.0,381.175,6002.838199999999,2022-09-08 09:00:00,NSR,1011.853332
21.0,23.0,88.51,280.0,8.0,415.7,7998.419799999999,2022-09-08 09:30:00,NSR,1012.8692490000001
21.0,24.0,83.32,270.0,8.0,386.805,7998.419799999999,2022-09-08 10:00:00,NSR,1011.853332
21.0,24.0,83.32,260.0,8.0,357.91,9994.0014,2022-09-08 10:30:00,NSR,1011.853332
21.0,24.0,83.32,270.0,8.0,384.24,9994.0014,2022-09-08 11:00:00,NSR,1011.853332
21.0,24.0,83.32,260.0,8.0,410.57,7998.419799999999,2022-09-08 11:30:00,NSR,1011.853332
21.0,24.0,83.32,260.0,10.0,404.38,7998.419799999999,2022-09-08 12:00:00,NSR,1011.853332
21.0,24.0,83.32,280.0,10.0,398.19,7998.419799999999,2022-09-08 12:30:00,NSR,1010.8374150000001
21.0,24.0,83.32,290.0,10.0,427.67,7998.419799999999,2022-09-08 13:00:00,NSR,1010.8374150000001
20.0,25.0,73.78,280.0,10.0,457.15,9994.0014,2022-09-08 13:30:00,NSR,1010.160137
20.0,26.0,69.52,260.0,8.0,416.355,9994.0014,2022-09-08 14:00:00,NSR,1010.160137
20.0,26.0,69.52,240.0,8.0,375.56,7998.419799999999,2022-09-08 14:30:00,NSR,1009.14422
20.0,26.0,69.52,220.0,8.0,284.7,7998.419799999999,2022-09-08 15:00:00,NSR,1009.14422
20.0,25.0,73.78,240.0,8.0,193.84,7998.419799999999,2022-09-08 15:30:00,NSR,1009.14422
20.0,25.0,73.78,230.0,8.0,152.72,7998.419799999999,2022-09-08 16:00:00,NSR,1009.14422
20.0,25.0,73.78,240.0,6.0,111.6,6002.838199999999,2022-09-08 16:30:00,NSR,1009.14422
20.0,24.0,78.34,230.0,5.0,68.22,6002.838199999999,2022-09-08 17:00:00,NSR,1009.14422
22.0,23.0,94.1,290.0,4.0,24.84,2993.3724,2022-09-08 17:30:00,BR,1010.160137
22.0,23.0,94.1,230.0,3.0,12.42,6002.838199999999,2022-09-08 18:00:00,NSR,1010.160137
22.0,23.0,94.1,210.0,3.0,0.0,6002.838199999999,2022-09-08 18:30:00,NSR,1010.160137
22.0,23.0,94.1,230.0,3.0,0.0,6002.838199999999,2022-09-08 19:00:00,NSR,1010.8374150000001
22.0,23.0,94.1,260.0,3.0,0.0,6002.838199999999,2022-09-08 19:30:00,NSR,1010.8374150000001
22.0,23.0,94.1,230.0,4.0,0.0,6002.838199999999,2022-09-08 20:00:00,NSR,1010.8374150000001
22.0,23.0,94.1,230.0,4.0,0.0,6002.838199999999,2022-09-08 20:30:00,NSR,1011.853332
22.0,22.0,100.0,220.0,5.0,0.0,6002.838199999999,2022-09-08 21:00:00,NSR,1011.853332
22.0,22.0,100.0,230.0,6.0,0.0,6002.838199999999,2022-09-08 21:30:00,NSR,1011.853332
22.0,22.0,100.0,240.0,6.0,0.0,6002.838199999999,2022-09-08 22:00:00,NSR,1011.853332
22.0,22.0,100.0,260.0,6.0,0.0,6002.838199999999,2022-09-08 22:30:00,NSR,1011.853332
22.0,22.0,100.0,260.0,6.0,0.0,6002.838199999999,2022-09-08 23:00:00,NSR,1011.853332
22.0,22.0,100.0,250.0,7.0,0.0,6002.838199999999,2022-09-08 23:30:00,NSR,1011.853332
22.0,22.0,100.0,240.0,7.0,0.0,6002.838199999999,2022-09-09 00:00:00,NSR,1011.853332
21.0,21.0,100.0,240.0,6.0,0.0,6002.838199999999,2022-09-09 00:30:00,NSR,1010.8374150000001
21.0,21.0,100.0,250.0,7.0,0.0,6002.838199999999,2022-09-09 01:00:00,NSR,1010.8374150000001
21.0,21.0,100.0,250.0,9.0,0.0,6002.838199999999,2022-09-09 01:30:00,NSR,1010.8374150000001
21.0,21.0,100.0,240.0,7.0,0.0,6002.838199999999,2022-09-09 02:00:00,NSR,1010.160137
21.0,21.0,100.0,240.0,8.0,0.0,6002.838199999999,2022-09-09 02:30:00,NSR,1010.160137
21.0,21.0,100.0,250.0,7.0,0.0,6002.838199999999,2022-09-09 03:00:00,NSR,1010.160137
21.0,21.0,100.0,250.0,7.0,0.0,6002.838199999999,2022-09-09 03:30:00,NSR,1010.160137
21.0,21.0,100.0,260.0,7.0,0.0,6002.838199999999,2022-09-09 04:00:00,NSR,1010.160137
21.0,21.0,100.0,260.0,7.0,0.0,6002.838199999999,2022-09-09 04:30:00,NSR,1009.14422
21.0,21.0,100.0,260.0,7.0,2.96,6002.838199999999,2022-09-09 05:00:00,NSR,1010.160137
21.0,21.0,100.0,280.0,6.0,5.92,6002.838199999999,2022-09-09 05:30:00,NSR,1010.160137
21.0,21.0,100.0,270.0,6.0,46.085,6002.838199999999,2022-09-09 06:00:00,NSR,1010.8374150000001
21.0,21.0,100.0,270.0,5.0,86.25,6002.838199999999,2022-09-09 06:30:00,NSR,1010.8374150000001
21.0,21.0,100.0,250.0,5.0,166.675,6002.838199999999,2022-09-09 07:00:00,NSR,1011.853332
21.0,21.0,100.0,250.0,5.0,247.1,6002.838199999999,2022-09-09 07:30:00,NSR,1011.853332
21.0,22.0,94.06,250.0,6.0,345.165,6002.838199999999,2022-09-09 08:00:00,NSR,1012.8692490000001
21.0,23.0,88.51,230.0,6.0,443.23,6002.838199999999,2022-09-09 08:30:00,NSR,1012.8692490000001
21.0,23.0,88.51,240.0,6.0,503.45,6002.838199999999,2022-09-09 09:00:00,NSR,1012.8692490000001
22.0,23.0,94.1,240.0,7.0,563.67,7998.419799999999,2022-09-09 09:30:00,NSR,1012.8692490000001
22.0,24.0,88.59,240.0,7.0,599.305,7998.419799999999,2022-09-09 10:00:00,NSR,1012.8692490000001
22.0,24.0,88.59,240.0,6.0,634.94,9994.0014,2022-09-09 10:30:00,NSR,1012.8692490000001
22.0,25.0,88.59,260.0,7.0,641.995,9994.0014,2022-09-09 11:00:00,NSR,1012.8692490000001
23.0,26.0,83.55,260.0,9.0,649.05,9994.0014,2022-09-09 11:30:00,NSR,1011.853332
23.0,26.0,83.55,240.0,10.0,640.125,9994.0014,2022-09-09 12:00:00,NSR,1011.853332
23.0,26.0,83.55,250.0,10.0,631.2,9994.0014,2022-09-09 12:30:00,NSR,1010.8374150000001
22.0,26.0,78.62,250.0,11.0,617.3,9994.0014,2022-09-09 13:00:00,NSR,1010.8374150000001
22.0,27.0,74.11,240.0,10.0,603.4,9994.0014,2022-09-09 13:30:00,NSR,1010.160137
22.0,28.0,69.9,240.0,10.0,563.76,9994.0014,2022-09-09 14:00:00,NSR,1010.160137
22.0,26.0,78.62,250.0,12.0,524.12,9994.0014,2022-09-09 14:30:00,NSR,1009.14422
22.0,26.0,78.62,250.0,12.0,452.775,7998.419799999999,2022-09-09 15:00:00,NSR,1009.14422
22.0,26.0,78.62,250.0,11.0,381.43,7998.419799999999,2022-09-09 15:30:00,NSR,1008.128303
22.0,27.0,74.11,260.0,12.0,283.42,7998.419799999999,2022-09-09 16:00:00,NSR,1008.128303
22.0,27.0,74.11,240.0,11.0,185.41,7998.419799999999,2022-09-09 16:30:00,NSR,1008.128303
22.0,26.0,78.62,260.0,10.0,110.18,7998.419799999999,2022-09-09 17:00:00,NSR,1008.128303
22.0,26.0,78.62,260.0,9.0,34.95,7998.419799999999,2022-09-09 17:30:00,NSR,1008.128303
24.0,25.0,94.19,240.0,5.0,17.475,7998.419799999999,2022-09-09 18:00:00,NSR,1009.14422
24.0,25.0,94.19,240.0,8.0,0.0,6002.838199999999,2022-09-09 18:30:00,NSR,1009.14422
23.0,24.0,94.14,250.0,9.0,0.0,6002.838199999999,2022-09-09 19:00:00,NSR,1010.160137
23.0,23.0,100.0,240.0,8.0,0.0,6002.838199999999,2022-09-09 19:30:00,NSR,1010.8374150000001
22.0,23.0,94.1,230.0,8.0,0.0,6002.838199999999,2022-09-09 20:00:00,NSR,1010.8374150000001
22.0,23.0,94.1,240.0,9.0,0.0,6002.838199999999,2022-09-09 20:30:00,NSR,1010.8374150000001
22.0,23.0,94.1,230.0,7.0,0.0,6002.838199999999,2022-09-09 21:00:00,NSR,1011.853332
22.0,23.0,94.1,240.0,8.0,0.0,6002.838199999999,2022-09-09 21:30:00,NSR,1011.853332
22.0,23.0,94.1,240.0,10.0,0.0,6002.838199999999,2022-09-09 22:00:00,NSR,1011.853332
22.0,23.0,94.1,250.0,7.0,0.0,6002.838199999999,2022-09-09 22:30:00,NSR,1011.853332
21.0,22.0,94.06,250.0,10.0,0.0,6002.838199999999,2022-09-09 23:00:00,NSR,1011.853332
21.0,22.0,94.06,250.0,12.0,0.0,6002.838199999999,2022-09-09 23:30:00,NSR,1011.853332
22.0,22.0,100.0,240.0,12.0,0.0,6002.838199999999,2022-09-10 00:00:00,NSR,1011.853332
22.0,22.0,100.0,240.0,6.0,0.0,6002.838199999999,2022-09-10 00:30:00,NSR,1011.853332
21.0,22.0,94.06,250.0,9.0,0.0,6002.838199999999,2022-09-10 01:00:00,NSR,1010.8374150000001
21.0,22.0,94.06,250.0,9.0,0.0,6002.838199999999,2022-09-10 01:30:00,NSR,1010.8374150000001
21.0,21.0,100.0,260.0,11.0,0.0,6002.838199999999,2022-09-10 02:00:00,NSR,1010.8374150000001
21.0,21.0,100.0,260.0,10.0,0.0,6002.838199999999,2022-09-10 02:30:00,NSR,1010.160137
21.0,21.0,100.0,270.0,7.0,0.0,6002.838199999999,2022-09-10 03:00:00,NSR,1010.160137
21.0,21.0,100.0,270.0,7.0,0.0,6002.838199999999,2022-09-10 03:30:00,NSR,1010.160137
21.0,21.0,100.0,280.0,7.0,0.0,6002.838199999999,2022-09-10 04:00:00,NSR,1010.160137
21.0,21.0,100.0,260.0,7.0,0.0,6002.838199999999,2022-09-10 04:30:00,NSR,1010.160137
21.0,21.0,100.0,260.0,10.0,3.08,6002.838199999999,2022-09-10 05:00:00,NSR,1010.8374150000001
21.0,21.0,100.0,260.0,7.0,6.16,6002.838199999999,2022-09-10 05:30:00,NSR,1010.8374150000001
21.0,21.0,100.0,260.0,10.0,41.33,6002.838199999999,2022-09-10 06:00:00,NSR,1010.8374150000001
21.0,21.0,100.0,260.0,7.0,76.5,6002.838199999999,2022-09-10 06:30:00,NSR,1010.8374150000001
21.0,21.0,100.0,260.0,10.0,153.705,6002.838199999999,2022-09-10 07:00:00,NSR,1010.8374150000001
21.0,22.0,94.06,260.0,10.0,230.91,6002.838199999999,2022-09-10 07:30:00,NSR,1011.853332
21.0,22.0,94.06,250.0,8.0,311.355,6002.838199999999,2022-09-10 08:00:00,NSR,1011.853332
21.0,22.0,94.06,250.0,9.0,391.8,6002.838199999999,2022-09-10 08:30:00,NSR,1011.853332
20.0,23.0,83.21,260.0,5.0,438.095,6002.838199999999,2022-09-10 09:00:00,NSR,1012.8692490000001
20.0,24.0,78.34,250.0,13.0,484.39,7998.419799999999,2022-09-10 09:30:00,NSR,1012.8692490000001
20.0,24.0,78.34,260.0,13.0,519.0,9994.0014,2022-09-10 10:00:00,NSR,1012.8692490000001
20.0,24.0,78.34,260.0,12.0,553.61,9994.0014,2022-09-10 10:30:00,NSR,1012.8692490000001
20.0,25.0,73.78,260.0,13.0,544.225,9994.0014,2022-09-10 11:00:00,NSR,1011.853332
20.0,26.0,69.52,260.0,14.0,534.84,9994.0014,2022-09-10 11:30:00,NSR,1011.853332
20.0,26.0,69.52,250.0,14.0,559.185,9994.0014,2022-09-10 12:00:00,NSR,1011.853332
20.0,26.0,69.52,260.0,14.0,583.53,9994.0014,2022-09-10 12:30:00,NSR,1010.8374150000001
20.0,26.0,69.52,260.0,15.0,489.605,9994.0014,2022-09-10 13:00:00,NSR,1010.8374150000001
20.0,27.0,65.54,260.0,14.0,395.68,9994.0014,2022-09-10 13:30:00,NSR,1010.160137
20.0,26.0,69.52,260.0,13.0,400.09,9994.0014,2022-09-10 14:00:00,NSR,1010.160137
20.0,26.0,69.52,270.0,13.0,404.5,7998.419799999999,2022-09-10 14:30:00,NSR,1010.160137
20.0,26.0,69.52,270.0,12.0,361.65,7998.419799999999,2022-09-10 15:00:00,NSR,1009.14422
20.0,25.0,73.78,270.0,10.0,318.8,6002.838199999999,2022-09-10 15:30:00,NSR,1009.14422
22.0,24.0,88.59,270.0,10.0,224.605,6002.838199999999,2022-09-10 16:00:00,NSR,1009.14422
22.0,24.0,88.59,270.0,10.0,130.41,7998.419799999999,2022-09-10 16:30:00,NSR,1009.14422
22.0,25.0,83.44,260.0,10.0,80.02,6002.838199999999,2022-09-10 17:00:00,NSR,1009.14422
21.0,25.0,78.48,260.0,8.0,29.63,7998.419799999999,2022-09-10 17:30:00,NSR,1009.14422
20.0,24.0,78.34,260.0,10.0,14.815,7998.419799999999,2022-09-10 18:00:00,NSR,1009.14422
21.0,24.0,83.32,250.0,10.0,0.0,7998.419799999999,2022-09-10 18:30:00,NSR,1009.14422
20.0,24.0,78.34,260.0,10.0,0.0,6002.838199999999,2022-09-10 19:00:00,NSR,1010.160137
20.0,23.0,83.21,270.0,8.0,0.0,6002.838199999999,2022-09-10 19:30:00,NSR,1010.160137
20.0,23.0,83.21,260.0,9.0,0.0,6002.838199999999,2022-09-10 20:00:00,NSR,1010.8374150000001
21.0,22.0,94.06,250.0,8.0,0.0,6002.838199999999,2022-09-10 20:30:00,NSR,1010.8374150000001
21.0,22.0,94.06,260.0,8.0,0.0,6002.838199999999,2022-09-10 21:00:00,NSR,1010.8374150000001
20.0,22.0,88.43,270.0,10.0,0.0,6002.838199999999,2022-09-10 21:30:00,NSR,1011.853332
20.0,22.0,88.43,250.0,12.0,0.0,6002.838199999999,2022-09-10 22:00:00,NSR,1011.853332
20.0,22.0,88.43,270.0,12.0,0.0,6002.838199999999,2022-09-10 22:30:00,NSR,1011.853332
20.0,22.0,88.43,260.0,11.0,0.0,6002.838199999999,2022-09-10 23:00:00,NSR,1011.853332
20.0,21.0,94.01,270.0,12.0,0.0,6002.838199999999,2022-09-10 23:30:00,NSR,1011.853332
20.0,21.0,94.01,260.0,9.0,0.0,6002.838199999999,2022-09-11 00:00:00,NSR,1011.853332
20.0,21.0,94.01,240.0,9.0,0.0,6002.838199999999,2022-09-11 00:30:00,NSR,1010.8374150000001
20.0,21.0,94.01,260.0,10.0,0.0,6002.838199999999,2022-09-11 01:00:00,NSR,1010.8374150000001
20.0,21.0,94.01,250.0,9.0,0.0,6002.838199999999,2022-09-11 01:30:00,NSR,1010.8374150000001
20.0,21.0,94.01,260.0,10.0,0.0,6002.838199999999,2022-09-11 02:00:00,NSR,1010.160137
20.0,21.0,94.01,250.0,12.0,0.0,6002.838199999999,2022-09-11 02:30:00,NSR,1010.160137
20.0,21.0,94.01,250.0,12.0,0.0,6002.838199999999,2022-09-11 03:00:00,NSR,1010.160137
20.0,21.0,94.01,250.0,8.0,0.0,6002.838199999999,2022-09-11 03:30:00,NSR,1010.160137
20.0,21.0,94.01,250.0,12.0,0.0,6002.838199999999,2022-09-11 04:00:00,NSR,1010.160137
20.0,21.0,94.01,250.0,12.0,0.0,6002.838199999999,2022-09-11 04:30:00,NSR,1010.160137
20.0,21.0,94.01,250.0,13.0,3.24,6002.838199999999,2022-09-11 05:00:00,NSR,1010.160137
20.0,20.0,100.0,250.0,10.0,6.48,6002.838199999999,2022-09-11 05:30:00,NSR,1010.160137
19.0,21.0,88.34,250.0,12.0,45.74,6002.838199999999,2022-09-11 06:00:00,NSR,1010.160137
19.0,21.0,88.34,250.0,12.0,85.0,6002.838199999999,2022-09-11 06:30:00,NSR,1010.160137
19.0,21.0,88.34,250.0,12.0,172.225,6002.838199999999,2022-09-11 07:00:00,NSR,1010.8374150000001
19.0,22.0,83.09,250.0,14.0,259.45,7998.419799999999,2022-09-11 07:30:00,NSR,1010.8374150000001
20.0,22.0,88.43,250.0,14.0,353.785,7998.419799999999,2022-09-11 08:00:00,NSR,1010.8374150000001
20.0,22.0,88.43,250.0,13.0,448.12,7998.419799999999,2022-09-11 08:30:00,NSR,1011.853332
20.0,22.0,88.43,250.0,17.0,493.99,7998.419799999999,2022-09-11 09:00:00,NSR,1011.853332
20.0,24.0,78.34,250.0,16.0,539.86,7998.419799999999,2022-09-11 09:30:00,NSR,1011.853332
20.0,24.0,78.34,250.0,18.0,593.815,7998.419799999999,2022-09-11 10:00:00,NSR,1011.853332
20.0,25.0,73.78,260.0,16.0,647.77,7998.419799999999,2022-09-11 10:30:00,NSR,1011.853332
20.0,26.0,69.52,250.0,17.0,664.585,7998.419799999999,2022-09-11 11:00:00,NSR,1011.853332
19.0,26.0,65.33,250.0,17.0,681.4,9994.0014,2022-09-11 11:30:00,NSR,1010.8374150000001
19.0,27.0,61.58,260.0,22.0,654.33,9994.0014,2022-09-11 12:00:00,NSR,1010.8374150000001
19.0,27.0,61.58,260.0,20.0,627.26,9994.0014,2022-09-11 12:30:00,NSR,1010.160137
19.0,27.0,61.58,250.0,18.0,603.965,9994.0014,2022-09-11 13:00:00,NSR,1010.160137
20.0,28.0,61.81,250.0,18.0,580.67,9994.0014,2022-09-11 13:30:00,NSR,1009.14422
20.0,27.0,65.54,250.0,16.0,526.79,9994.0014,2022-09-11 14:00:00,NSR,1009.14422
